WL,AW_SB81,AW_P93,AW_PF97,BW_SB81,BBW,KW_SB81,KW_P93,KW_PF97
528.500,0.05025000,0.05014000,0.04304000,0.002230000,0.001115000,0.05136500,0.05125500,0.04415500
529.000,0.05040000,0.05026000,0.04316000,0.002220000,0.001110000,0.05151000,0.05137000,0.04427000
529.500,0.05055000,0.05038000,0.04328000,0.002210000,0.001105000,0.05165500,0.05148500,0.04438500
530.000,0.05070000,0.05050000,0.04340000,0.002200000,0.001100000,0.05180000,0.05160000,0.04450000
530.500,0.05095500,0.05082000,0.04366000,0.002195000,0.001097500,0.05205250,0.05191750,0.04475750
531.000,0.05121000,0.05114000,0.04392000,0.002190000,0.001095000,0.05230500,0.05223500,0.04501500
531.500,0.05146500,0.05146000,0.04418000,0.002185000,0.001092500,0.05255750,0.05255250,0.04527250
532.000,0.05172000,0.05178000,0.04444000,0.002180000,0.001090000,0.05281000,0.05287000,0.04553000
532.500,0.05197500,0.05210000,0.04470000,0.002175000,0.001087500,0.05306250,0.05318750,0.04578750
533.000,0.05223000,0.05222000,0.04480000,0.002170000,0.001085000,0.05331500,0.05330500,0.04588500
533.500,0.05248500,0.05234000,0.04490000,0.002165000,0.001082500,0.05356750,0.05342250,0.04598250
534.000,0.05274000,0.05246000,0.04500000,0.002160000,0.001080000,0.05382000,0.05354000,0.04608000
534.500,0.05299500,0.05258000,0.04510000,0.002155000,0.001077500,0.05407250,0.05365750,0.04617750
535.000,0.05325000,0.05270000,0.04520000,0.002150000,0.001075000,0.05432500,0.05377500,0.04627500
535.500,0.05350500,0.05300000,0.04548000,0.002145000,0.001072500,0.05457750,0.05407250,0.04655250
536.000,0.05376000,0.05330000,0.04576000,0.002140000,0.001070000,0.05483000,0.05437000,0.04683000
536.500,0.05401500,0.05360000,0.04604000,0.002135000,0.001067500,0.05508250,0.05466750,0.04710750
537.000,0.05427000,0.05390000,0.04632000,0.002130000,0.001065000,0.05533500,0.05496500,0.04738500
537.500,0.05452500,0.05420000,0.04660000,0.002125000,0.001062500,0.05558750,0.05526250,0.04766250
538.000,0.05478000,0.05438000,0.04676000,0.002120000,0.001060000,0.05584000,0.05544000,0.04782000
538.500,0.05503500,0.05456000,0.04692000,0.002115000,0.001057500,0.05609250,0.05561750,0.04797750
539.000,0.05529000,0.05474000,0.04708000,0.002110000,0.001055000,0.05634500,0.05579500,0.04813500
539.500,0.05554500,0.05492000,0.04724000,0.002105000,0.001052500,0.05659750,0.05597250,0.04829250
540.000,0.05580000,0.05510000,0.04740000,0.002100000,0.001050000,0.05685000,0.05615000,0.04845000
540.500,0.05620000,0.05544000,0.04770000,0.002090000,0.001045000,0.05724500,0.05648500,0.04874500
541.000,0.05660000,0.05578000,0.04800000,0.002080000,0.001040000,0.05764000,0.05682000,0.04904000
541.500,0.05700000,0.05612000,0.04830000,0.002070000,0.001035000,0.05803500,0.05715500,0.04933500
542.000,0.05740000,0.05646000,0.04860000,0.002060000,0.001030000,0.05843000,0.05749000,0.04963000
542.500,0.05780000,0.05680000,0.04890000,0.002050000,0.001025000,0.05882500,0.05782500,0.04992500
543.000,0.05820000,0.05732000,0.04934000,0.002040000,0.001020000,0.05922000,0.05834000,0.05036000
543.500,0.05860000,0.05784000,0.04978000,0.002030000,0.001015000,0.05961500,0.05885500,0.05079500
544.000,0.05900000,0.05836000,0.05022000,0.002020000,0.001010000,0.06001000,0.05937000,0.05123000
544.500,0.05940000,0.05888000,0.05066000,0.002010000,0.001005000,0.06040500,0.05988500,0.05166500
545.000,0.05980000,0.05940000,0.05110000,0.002000000,0.001000000,0.06080000,0.06040000,0.05210000
545.500,0.06020000,0.05998000,0.05162000,0.001990000,0.0009950000,0.06119500,0.06097500,0.05261500
546.000,0.06060000,0.06056000,0.05214000,0.001980000,0.0009900000,0.06159000,0.06155000,0.05313000
546.500,0.06100000,0.06114000,0.05266000,0.001970000,0.0009850000,0.06198500,0.06212500,0.05364500
547.000,0.06140000,0.06172000,0.05318000,0.001960000,0.0009800000,0.06238000,0.06270000,0.05416000
547.500,0.06180000,0.06230000,0.05370000,0.001950000,0.0009750000,0.06277500,0.06327500,0.05467500
548.000,0.06220000,0.06292000,0.05426000,0.001940000,0.0009700000,0.06317000,0.06389000,0.05523000
548.500,0.06260000,0.06354000,0.05482000,0.001930000,0.0009650000,0.06356500,0.06450500,0.05578500
549.000,0.06300000,0.06416000,0.05538000,0.001920000,0.0009600000,0.06396000,0.06512000,0.05634000
549.500,0.06340000,0.06478000,0.05594000,0.001910000,0.0009550000,0.06435500,0.06573500,0.05689500
550.000,0.06380000,0.06540000,0.05650000,0.001900000,0.0009500000,0.06475000,0.06635000,0.05745000
550.500,0.06415000,0.06604000,0.05706000,0.001895000,0.0009475000,0.06509750,0.06698750,0.05800750
551.000,0.06450000,0.06668000,0.05762000,0.001890000,0.0009450000,0.06544500,0.06762500,0.05856500
551.500,0.06485000,0.06732000,0.05818000,0.001885000,0.0009425000,0.06579250,0.06826250,0.05912250
552.000,0.06520000,0.06796000,0.05874000,0.001880000,0.0009400000,0.06614000,0.06890000,0.05968000
552.500,0.06555000,0.06860000,0.05930000,0.001875000,0.0009375000,0.06648750,0.06953750,0.06023750
553.000,0.06590000,0.06868000,0.05936000,0.001870000,0.0009350000,0.06683500,0.06961501,0.06029500
553.500,0.06625000,0.06876000,0.05942000,0.001865000,0.0009325000,0.06718250,0.06969250,0.06035250
554.000,0.06660000,0.06884000,0.05948000,0.001860000,0.0009300000,0.06753000,0.06976999,0.06041000
554.500,0.06695000,0.06892000,0.05954000,0.001855000,0.0009275000,0.06787750,0.06984750,0.06046750
555.000,0.06730000,0.06900000,0.05960000,0.001850000,0.0009250000,0.06822500,0.06992500,0.06052500
555.500,0.06765000,0.06922000,0.05980000,0.001845000,0.0009225000,0.06857250,0.07014250,0.06072250
556.000,0.06800000,0.06944000,0.06000000,0.001840000,0.0009200000,0.06892000,0.07036000,0.06092000
556.500,0.06835000,0.06966000,0.06020000,0.001835000,0.0009175000,0.06926750,0.07057750,0.06111750
557.000,0.06870000,0.06988000,0.06040000,0.001830000,0.0009150000,0.06961500,0.07079500,0.06131500
557.500,0.06905000,0.07010000,0.06060000,0.001825000,0.0009125000,0.06996250,0.07101250,0.06151250
558.000,0.06940000,0.07038000,0.06086000,0.001820000,0.0009100000,0.07031000,0.07129000,0.06177000
558.500,0.06975000,0.07066000,0.06112000,0.001815000,0.0009075000,0.07065751,0.07156751,0.06202750
559.000,0.07010000,0.07094000,0.06138000,0.001810000,0.0009050000,0.07100500,0.07184500,0.06228500
559.500,0.07045000,0.07122000,0.06164000,0.001805000,0.0009025000,0.07135250,0.07212250,0.06254250
560.000,0.07080000,0.07150000,0.06190000,0.001800000,0.0009000000,0.07170000,0.07240000,0.06280000
560.500,0.07125500,0.07200000,0.06232000,0.001795000,0.0008975000,0.07215250,0.07289749,0.06321750
561.000,0.07171000,0.07250000,0.06274000,0.001790000,0.0008950000,0.07260500,0.07339500,0.06363500
561.500,0.07216500,0.07300000,0.06316000,0.001785000,0.0008925000,0.07305750,0.07389250,0.06405250
562.000,0.07262000,0.07350000,0.06358000,0.001780000,0.0008900000,0.07351000,0.07439000,0.06447000
562.500,0.07307500,0.07400000,0.06400000,0.001775000,0.0008875000,0.07396249,0.07488750,0.06488750
563.000,0.07353000,0.07406000,0.06404000,0.001770000,0.0008850000,0.07441501,0.07494500,0.06492500
563.500,0.07398500,0.07412000,0.06408000,0.001765000,0.0008825000,0.07486750,0.07500250,0.06496250
564.000,0.07444000,0.07418000,0.06412000,0.001760000,0.0008800000,0.07532001,0.07506000,0.06500001
564.500,0.07489500,0.07424000,0.06416000,0.001755000,0.0008775000,0.07577250,0.07511750,0.06503750
565.000,0.07535000,0.07430000,0.06420000,0.001750000,0.0008750000,0.07622501,0.07517500,0.06507500
565.500,0.07580500,0.07496000,0.06480000,0.001745000,0.0008725000,0.07667750,0.07583250,0.06567250
566.000,0.07626000,0.07562000,0.06540000,0.001740000,0.0008700000,0.07713000,0.07649000,0.06626999
566.500,0.07671500,0.07628000,0.06600000,0.001735000,0.0008675000,0.07758250,0.07714750,0.06686750
567.000,0.07717000,0.07694000,0.06660000,0.001730000,0.0008650000,0.07803500,0.07780500,0.06746500
567.500,0.07762500,0.07760000,0.06720000,0.001725000,0.0008625000,0.07848750,0.07846250,0.06806250
568.000,0.07808000,0.07816000,0.06766000,0.001720000,0.0008600000,0.07894000,0.07902000,0.06851999
568.500,0.07853500,0.07872000,0.06812000,0.001715000,0.0008575000,0.07939250,0.07957751,0.06897750
569.000,0.07899000,0.07928000,0.06858000,0.001710000,0.0008550000,0.07984500,0.08013500,0.06943500
569.500,0.07944500,0.07984000,0.06904000,0.001705000,0.0008525000,0.08029750,0.08069250,0.06989250
570.000,0.07990000,0.08040000,0.06950000,0.001700000,0.0008500000,0.08075000,0.08125000,0.07035000
570.500,0.08130500,0.08124000,0.07026000,0.001695000,0.0008475000,0.08215250,0.08208750,0.07110751
571.000,0.08271000,0.08208000,0.07102000,0.001690000,0.0008450000,0.08355500,0.08292500,0.07186500
571.500,0.08411500,0.08292000,0.07178000,0.001685000,0.0008425000,0.08495750,0.08376250,0.07262250
572.000,0.08552000,0.08376000,0.07254000,0.001680000,0.0008400000,0.08636000,0.08460000,0.07338000
572.500,0.08692500,0.08460000,0.07330000,0.001675000,0.0008375000,0.08776250,0.08543750,0.07413749
573.000,0.08833000,0.08548000,0.07408000,0.001670000,0.0008350000,0.08916500,0.08631500,0.07491500
573.500,0.08973500,0.08636000,0.07486000,0.001665000,0.0008325000,0.09056750,0.08719250,0.07569250
574.000,0.09114000,0.08724000,0.07564000,0.001660000,0.0008300000,0.09197000,0.08807001,0.07647000
574.500,0.09254500,0.08812000,0.07642000,0.001655000,0.0008275000,0.09337250,0.08894750,0.07724750
575.000,0.09395000,0.08900000,0.07720000,0.001650000,0.0008250000,0.09477501,0.08982500,0.07802501
575.500,0.09535500,0.09044000,0.07848000,0.001645000,0.0008225000,0.09617750,0.09126250,0.07930250
576.000,0.09676000,0.09188000,0.07976000,0.001640000,0.0008200000,0.09758000,0.09270000,0.08058000
576.500,0.09816500,0.09332000,0.08104000,0.001635000,0.0008175000,0.09898250,0.09413750,0.08185750
577.000,0.09957000,0.09476000,0.08232000,0.001630000,0.0008150000,0.1003850,0.09557500,0.08313499
577.500,0.1009750,0.09620000,0.08360000,0.001625000,0.0008125000,0.1017875,0.09701250,0.08441250
578.000,0.1023800,0.09728000,0.08480000,0.001620000,0.0008100000,0.1031900,0.09809000,0.08560999
578.500,0.1037850,0.09836000,0.08600000,0.001615000,0.0008075000,0.1045925,0.09916750,0.08680750
579.000,0.1051900,0.09944000,0.08720000,0.001610000,0.0008050000,0.1059950,0.1002450,0.08800500
579.500,0.1065950,0.1005200,0.08840000,0.001605000,0.0008025000,0.1073975,0.1013225,0.08920250
580.000,0.1080000,0.1016000,0.08960000,0.001600000,0.0008000000,0.1088000,0.1024000,0.09040000
580.500,0.1104500,0.1035200,0.09146000,0.001595000,0.0007975000,0.1112475,0.1043175,0.09225750
581.000,0.1129000,0.1054400,0.09332000,0.001590000,0.0007950000,0.1136950,0.1062350,0.09411500
581.500,0.1153500,0.1073600,0.09518000,0.001585000,0.0007925000,0.1161425,0.1081525,0.09597250
582.000,0.1178000,0.1092800,0.09704000,0.001580000,0.0007900000,0.1185900,0.1100700,0.09783000
582.500,0.1202500,0.1112000,0.09890000,0.001575000,0.0007875000,0.1210375,0.1119875,0.09968749
583.000,0.1227000,0.1136600,0.1011200,0.001570000,0.0007850000,0.1234850,0.1144450,0.1019050
583.500,0.1251500,0.1161200,0.1033400,0.001565000,0.0007825000,0.1259325,0.1169025,0.1041225
584.000,0.1276000,0.1185800,0.1055600,0.001560000,0.0007800000,0.1283800,0.1193600,0.1063400
584.500,0.1300500,0.1210400,0.1077800,0.001555000,0.0007775000,0.1308275,0.1218175,0.1085575
585.000,0.1325000,0.1235000,0.1100000,0.001550000,0.0007750000,0.1332750,0.1242750,0.1107750
585.500,0.1349500,0.1265400,0.1124000,0.001545000,0.0007725000,0.1357225,0.1273125,0.1131725
586.000,0.1374000,0.1295800,0.1148000,0.001540000,0.0007700000,0.1381700,0.1303500,0.1155700
586.500,0.1398500,0.1326200,0.1172000,0.001535000,0.0007675000,0.1406175,0.1333875,0.1179675
587.000,0.1423000,0.1356600,0.1196000,0.001530000,0.0007650000,0.1430650,0.1364250,0.1203650
587.500,0.1447500,0.1387000,0.1220000,0.001525000,0.0007625000,0.1455125,0.1394625,0.1227625
588.000,0.1472000,0.1407000,0.1246200,0.001520000,0.0007600000,0.1479600,0.1414600,0.1253800
588.500,0.1496500,0.1427000,0.1272400,0.001515000,0.0007575000,0.1504075,0.1434575,0.1279975
589.000,0.1521000,0.1447000,0.1298600,0.001510000,0.0007550000,0.1528550,0.1454550,0.1306150
589.500,0.1545500,0.1467000,0.1324800,0.001505000,0.0007525000,0.1553025,0.1474525,0.1332325
590.000,0.1570000,0.1487000,0.1351000,0.001500000,0.0007500000,0.1577500,0.1494500,0.1358500
590.500,0.1613500,0.1520000,0.1384000,0.001495000,0.0007475000,0.1620975,0.1527475,0.1391475
591.000,0.1657000,0.1553000,0.1417000,0.001490000,0.0007450000,0.1664450,0.1560450,0.1424450
591.500,0.1700500,0.1586000,0.1450000,0.001485000,0.0007425000,0.1707925,0.1593425,0.1457425
592.000,0.1744000,0.1619000,0.1483000,0.001480000,0.0007400000,0.1751400,0.1626400,0.1490400
592.500,0.1787500,0.1652000,0.1516000,0.001475000,0.0007375000,0.1794875,0.1659375,0.1523375
593.000,0.1831000,0.1685200,0.1547200,0.001470000,0.0007350000,0.1838350,0.1692550,0.1554550
593.500,0.1874500,0.1718400,0.1578400,0.001465000,0.0007325000,0.1881825,0.1725725,0.1585725
594.000,0.1918000,0.1751600,0.1609600,0.001460000,0.0007300000,0.1925300,0.1758900,0.1616900
594.500,0.1961500,0.1784800,0.1640800,0.001455000,0.0007275000,0.1968775,0.1792075,0.1648075
595.000,0.2005000,0.1818000,0.1672000,0.001450000,0.0007250000,0.2012250,0.1825250,0.1679250
595.500,0.2048500,0.1871800,0.1722600,0.001445000,0.0007225000,0.2055725,0.1879025,0.1729825
596.000,0.2092000,0.1925600,0.1773200,0.001440000,0.0007200000,0.2099200,0.1932800,0.1780400
596.500,0.2135500,0.1979400,0.1823800,0.001435000,0.0007175000,0.2142675,0.1986575,0.1830975
597.000,0.2179000,0.2033200,0.1874400,0.001430000,0.0007150000,0.2186150,0.2040350,0.1881550
597.500,0.2222500,0.2087000,0.1925000,0.001425000,0.0007125000,0.2229625,0.2094125,0.1932125
598.000,0.2266000,0.2153000,0.1984800,0.001420000,0.0007100000,0.2273100,0.2160100,0.1991900
598.500,0.2309500,0.2219000,0.2044600,0.001415000,0.0007075000,0.2316575,0.2226075,0.2051675
599.000,0.2353000,0.2285000,0.2104400,0.001410000,0.0007050000,0.2360050,0.2292050,0.2111450
599.500,0.2396500,0.2351000,0.2164200,0.001405000,0.0007025000,0.2403525,0.2358025,0.2171225
600.000,0.2440000,0.2417000,0.2224000,0.001400000,0.0007000000,0.2447000,0.2424000,0.2231000
600.500,0.2462500,0.2467800,0.2273200,0.001395000,0.0006975000,0.2469475,0.2474775,0.2280175
601.000,0.2485000,0.2518600,0.2322400,0.001390000,0.0006950000,0.2491950,0.2525550,0.2329350
601.500,0.2507500,0.2569400,0.2371600,0.001385000,0.0006925000,0.2514425,0.2576325,0.2378525
602.000,0.2530000,0.2620200,0.2420800,0.001380000,0.0006900000,0.2536900,0.2627100,0.2427700
602.500,0.2552500,0.2671000,0.2470000,0.001375000,0.0006875000,0.2559375,0.2677875,0.2476875
603.000,0.2575000,0.2695800,0.2491400,0.001370000,0.0006850000,0.2581850,0.2702650,0.2498250
603.500,0.2597500,0.2720600,0.2512800,0.001365000,0.0006825000,0.2604325,0.2727425,0.2519625
604.000,0.2620000,0.2745400,0.2534200,0.001360000,0.0006800000,0.2626800,0.2752200,0.2541000
604.500,0.2642500,0.2770200,0.2555600,0.001355000,0.0006775000,0.2649275,0.2776975,0.2562375
605.000,0.2665000,0.2795000,0.2577000,0.001350000,0.0006750000,0.2671750,0.2801750,0.2583750
605.500,0.2687500,0.2804400,0.2587400,0.001345000,0.0006725000,0.2694225,0.2811125,0.2594125
606.000,0.2710000,0.2813800,0.2597800,0.001340000,0.0006700000,0.2716700,0.2820500,0.2604500
606.500,0.2732500,0.2823200,0.2608200,0.001335000,0.0006675000,0.2739175,0.2829875,0.2614875
607.000,0.2755000,0.2832600,0.2618600,0.001330000,0.0006650000,0.2761650,0.2839250,0.2625250
607.500,0.2777500,0.2842000,0.2629000,0.001325000,0.0006625000,0.2784125,0.2848625,0.2635625
608.000,0.2800000,0.2848800,0.2632000,0.001320000,0.0006600000,0.2806600,0.2855400,0.2638600
608.500,0.2822500,0.2855600,0.2635000,0.001315000,0.0006575000,0.2829075,0.2862175,0.2641575
609.000,0.2845000,0.2862400,0.2638000,0.001310000,0.0006550000,0.2851550,0.2868950,0.2644550
609.500,0.2867500,0.2869200,0.2641000,0.001305000,0.0006525000,0.2874025,0.2875725,0.2647525
610.000,0.2890000,0.2876000,0.2644000,0.001300000,0.0006500000,0.2896500,0.2882500,0.2650500
610.500,0.2900000,0.2877400,0.2648200,0.001295000,0.0006475000,0.2906475,0.2883875,0.2654675
611.000,0.2910000,0.2878800,0.2652400,0.001290000,0.0006450000,0.2916450,0.2885250,0.2658850
611.500,0.2920000,0.2880200,0.2656600,0.001285000,0.0006425000,0.2926425,0.2886625,0.2663025
612.000,0.2930000,0.2881600,0.2660800,0.001280000,0.0006400000,0.2936400,0.2888000,0.2667200
612.500,0.2940000,0.2883000,0.2665000,0.001275000,0.0006375000,0.2946375,0.2889375,0.2671375
613.000,0.2950000,0.2889600,0.2667600,0.001270000,0.0006350000,0.2956350,0.2895950,0.2673950
613.500,0.2960000,0.2896200,0.2670200,0.001265000,0.0006325000,0.2966325,0.2902525,0.2676525
614.000,0.2970000,0.2902800,0.2672800,0.001260000,0.0006300000,0.2976300,0.2909100,0.2679100
614.500,0.2980000,0.2909400,0.2675400,0.001255000,0.0006275000,0.2986275,0.2915675,0.2681675
615.000,0.2990000,0.2916000,0.2678000,0.001250000,0.0006250000,0.2996250,0.2922250,0.2684250
615.500,0.3000000,0.2915800,0.2683800,0.001245000,0.0006225000,0.3006225,0.2922025,0.2690025
616.000,0.3010000,0.2915600,0.2689600,0.001240000,0.0006200000,0.3016200,0.2921800,0.2695800
616.500,0.3020000,0.2915400,0.2695400,0.001235000,0.0006175000,0.3026175,0.2921575,0.2701575
617.000,0.3030000,0.2915200,0.2701200,0.001230000,0.0006150000,0.3036150,0.2921350,0.2707350
617.500,0.3040000,0.2915000,0.2707000,0.001225000,0.0006125000,0.3046125,0.2921125,0.2713125
618.000,0.3050000,0.2941400,0.2716600,0.001220000,0.0006100000,0.3056100,0.2947500,0.2722700
618.500,0.3060000,0.2967800,0.2726200,0.001215000,0.0006075000,0.3066075,0.2973875,0.2732275
619.000,0.3070000,0.2994200,0.2735800,0.001210000,0.0006050000,0.3076050,0.3000250,0.2741850
619.500,0.3080000,0.3020600,0.2745400,0.001205000,0.0006025000,0.3086025,0.3026625,0.2751425
620.000,0.3090000,0.3047000,0.2755000,0.001200000,0.0006000000,0.3096000,0.3053000,0.2761000
620.500,0.3095000,0.3054000,0.2766000,0.001195000,0.0005975000,0.3100975,0.3059975,0.2771975
621.000,0.3100000,0.3061000,0.2777000,0.001190000,0.0005950000,0.3105950,0.3066950,0.2782950
621.500,0.3105000,0.3068000,0.2788000,0.001185000,0.0005925000,0.3110925,0.3073925,0.2793925
622.000,0.3110000,0.3075000,0.2799000,0.001180000,0.0005900000,0.3115900,0.3080900,0.2804900
622.500,0.3115000,0.3082000,0.2810000,0.001175000,0.0005875000,0.3120875,0.3087875,0.2815875
623.000,0.3120000,0.3092600,0.2814800,0.001170000,0.0005850000,0.3125850,0.3098450,0.2820650
623.500,0.3125000,0.3103200,0.2819600,0.001165000,0.0005825000,0.3130825,0.3109025,0.2825425
624.000,0.3130000,0.3113800,0.2824400,0.001160000,0.0005800000,0.3135800,0.3119600,0.2830200
624.500,0.3135000,0.3124400,0.2829200,0.001155000,0.0005775000,0.3140775,0.3130175,0.2834975
625.000,0.3140000,0.3135000,0.2834000,0.001150000,0.0005750000,0.3145750,0.3140750,0.2839750
625.500,0.3145000,0.3144400,0.2848000,0.001145000,0.0005725000,0.3150725,0.3150125,0.2853725
626.000,0.3150000,0.3153800,0.2862000,0.001140000,0.0005700000,0.3155700,0.3159500,0.2867700
626.500,0.3155000,0.3163200,0.2876000,0.001135000,0.0005675000,0.3160675,0.3168875,0.2881675
627.000,0.3160000,0.3172600,0.2890000,0.001130000,0.0005650000,0.3165650,0.3178250,0.2895650
627.500,0.3165000,0.3182000,0.2904000,0.001125000,0.0005625000,0.3170625,0.3187625,0.2909625
628.000,0.3170000,0.3182400,0.2906400,0.001120000,0.0005600000,0.3175600,0.3188000,0.2912000
628.500,0.3175000,0.3182800,0.2908800,0.001115000,0.0005575000,0.3180575,0.3188375,0.2914375
629.000,0.3180000,0.3183200,0.2911200,0.001110000,0.0005550000,0.3185550,0.3188750,0.2916750
629.500,0.3185000,0.3183600,0.2913600,0.001105000,0.0005525000,0.3190525,0.3189125,0.2919125
630.000,0.3190000,0.3184000,0.2916000,0.001100000,0.0005500000,0.3195500,0.3189500,0.2921500
630.500,0.3195000,0.3203400,0.2931800,0.001095000,0.0005475000,0.3200475,0.3208875,0.2937275
631.000,0.3200000,0.3222800,0.2947600,0.001090000,0.0005450000,0.3205450,0.3228250,0.2953050
631.500,0.3205000,0.3242200,0.2963400,0.001085000,0.0005425000,0.3210425,0.3247625,0.2968825
632.000,0.3210000,0.3261600,0.2979200,0.001080000,0.0005400000,0.3215400,0.3267000,0.2984600
632.500,0.3215000,0.3281000,0.2995000,0.001075000,0.0005375000,0.3220375,0.3286375,0.3000375
633.000,0.3220000,0.3286600,0.2998400,0.001070000,0.0005350000,0.3225350,0.3291950,0.3003750
633.500,0.3225000,0.3292200,0.3001800,0.001065000,0.0005325000,0.3230325,0.3297525,0.3007125
634.000,0.3230000,0.3297800,0.3005200,0.001060000,0.0005300000,0.3235300,0.3303100,0.3010500
634.500,0.3235000,0.3303400,0.3008600,0.001055000,0.0005275000,0.3240275,0.3308675,0.3013875
635.000,0.3240000,0.3309000,0.3012000,0.001050000,0.0005250000,0.3245250,0.3314250,0.3017250
635.500,0.3245000,0.3315400,0.3025000,0.001045000,0.0005225000,0.3250225,0.3320625,0.3030225
636.000,0.3250000,0.3321800,0.3038000,0.001040000,0.0005200000,0.3255200,0.3327000,0.3043200
636.500,0.3255000,0.3328200,0.3051000,0.001035000,0.0005175000,0.3260175,0.3333375,0.3056175
637.000,0.3260000,0.3334600,0.3064000,0.001030000,0.0005150000,0.3265150,0.3339750,0.3069150
637.500,0.3265000,0.3341000,0.3077000,0.001025000,0.0005125000,0.3270125,0.3346125,0.3082125
638.000,0.3270000,0.3349200,0.3083200,0.001020000,0.0005100000,0.3275100,0.3354300,0.3088300
638.500,0.3275000,0.3357400,0.3089400,0.001015000,0.0005075000,0.3280075,0.3362475,0.3094475
639.000,0.3280000,0.3365600,0.3095600,0.001010000,0.0005050000,0.3285050,0.3370650,0.3100650
639.500,0.3285000,0.3373800,0.3101800,0.001005000,0.0005025000,0.3290025,0.3378825,0.3106825
640.000,0.3290000,0.3382000,0.3108000,0.001000000,0.0005000000,0.3295000,0.3387000,0.3113000
640.500,0.3300000,0.3402000,0.3130400,0.001000000,0.0005000000,0.3305000,0.3407000,0.3135400
641.000,0.3310000,0.3422000,0.3152800,0.001000000,0.0005000000,0.3315000,0.3427000,0.3157800
641.500,0.3320000,0.3442000,0.3175200,0.001000000,0.0005000000,0.3325000,0.3447000,0.3180200
642.000,0.3330000,0.3462000,0.3197600,0.001000000,0.0005000000,0.3335000,0.3467000,0.3202600
642.500,0.3340000,0.3482000,0.3220000,0.001000000,0.0005000000,0.3345000,0.3487000,0.3225000
643.000,0.3350000,0.3488200,0.3226000,0.001000000,0.0005000000,0.3355000,0.3493200,0.3231000
643.500,0.3360000,0.3494400,0.3232000,0.001000000,0.0005000000,0.3365000,0.3499400,0.3237000
644.000,0.3370000,0.3500600,0.3238000,0.001000000,0.0005000000,0.3375000,0.3505600,0.3243000
644.500,0.3380000,0.3506800,0.3244000,0.001000000,0.0005000000,0.3385000,0.3511800,0.3249000
645.000,0.3390000,0.3513000,0.3250000,0.001000000,0.0005000000,0.3395000,0.3518000,0.3255000
645.500,0.3400000,0.3525800,0.3270000,0.001000000,0.0005000000,0.3405000,0.3530800,0.3275000
646.000,0.3410000,0.3538600,0.3290000,0.001000000,0.0005000000,0.3415000,0.3543600,0.3295000
646.500,0.3420000,0.3551400,0.3310000,0.001000000,0.0005000000,0.3425000,0.3556400,0.3315000
647.000,0.3430000,0.3564200,0.3330000,0.001000000,0.0005000000,0.3435000,0.3569200,0.3335000
647.500,0.3440000,0.3577000,0.3350000,0.001000000,0.0005000000,0.3445000,0.3582000,0.3355000
648.000,0.3450000,0.3580400,0.3360000,0.001000000,0.0005000000,0.3455000,0.3585400,0.3365000
648.500,0.3460000,0.3583800,0.3370000,0.001000000,0.0005000000,0.3465000,0.3588800,0.3375000
649.000,0.3470000,0.3587200,0.3380000,0.001000000,0.0005000000,0.3475000,0.3592200,0.3385000
649.500,0.3480000,0.3590600,0.3390000,0.001000000,0.0005000000,0.3485000,0.3595600,0.3395000
650.000,0.3490000,0.3594000,0.3400000,0.001000000,0.0005000000,0.3495000,0.3599000,0.3405000
650.500,0.3515500,0.3635400,0.3436000,0.0009900000,0.0004950000,0.3520450,0.3640350,0.3440950
651.000,0.3541000,0.3676800,0.3472000,0.0009800000,0.0004900000,0.3545900,0.3681700,0.3476900
651.500,0.3566500,0.3718200,0.3508000,0.0009700000,0.0004850000,0.3571350,0.3723050,0.3512850
652.000,0.3592000,0.3759600,0.3544000,0.0009600000,0.0004800000,0.3596800,0.3764400,0.3548800
652.500,0.3617500,0.3801000,0.3580000,0.0009500000,0.0004750000,0.3622250,0.3805750,0.3584750
653.000,0.3643000,0.3811200,0.3606000,0.0009400000,0.0004700000,0.3647700,0.3815900,0.3610700
653.500,0.3668500,0.3821400,0.3632000,0.0009300000,0.0004650000,0.3673150,0.3826050,0.3636650
654.000,0.3694000,0.3831600,0.3658000,0.0009200000,0.0004600000,0.3698600,0.3836200,0.3662600
654.500,0.3719500,0.3841800,0.3684000,0.0009100000,0.0004550000,0.3724050,0.3846350,0.3688550
655.000,0.3745000,0.3852000,0.3710000,0.0009000000,0.0004500000,0.3749500,0.3856500,0.3714500
655.500,0.3770500,0.3892200,0.3754000,0.0008900000,0.0004450000,0.3774950,0.3896650,0.3758450
656.000,0.3796000,0.3932400,0.3798000,0.0008800000,0.0004400000,0.3800400,0.3936800,0.3802400
656.500,0.3821500,0.3972600,0.3842000,0.0008700000,0.0004350000,0.3825850,0.3976950,0.3846350
657.000,0.3847000,0.4012800,0.3886000,0.0008600000,0.0004300000,0.3851300,0.4017100,0.3890300
657.500,0.3872500,0.4053000,0.3930000,0.0008500000,0.0004250000,0.3876750,0.4057250,0.3934250
658.000,0.3898000,0.4084800,0.3964000,0.0008400000,0.0004200000,0.3902200,0.4089000,0.3968200
658.500,0.3923500,0.4116600,0.3998000,0.0008300000,0.0004150000,0.3927650,0.4120750,0.4002150
659.000,0.3949000,0.4148400,0.4032000,0.0008200000,0.0004100000,0.3953100,0.4152500,0.4036100
659.500,0.3974500,0.4180200,0.4066000,0.0008100000,0.0004050000,0.3978550,0.4184250,0.4070050
